55.1723	-36.9932	12.2291	93.0145	102.155	77.8998	
52.1322	-36.7222	11.4685	93.4637	101.072	98.7381	
49.0415	-36.0626	10.0131	93.0841	99.7806	118.101	
45.9807	-35.0284	7.83839	91.7606	98.308	135.427	
43.0186	-33.6655	4.99573	89.417	96.6279	150.251	
40.1801	-32.0869	1.73278	86.1123	94.5675	162.466	
37.4763	-30.4114	-1.67167	81.9334	91.9251	172.042	
34.9138	-28.7445	-4.95903	76.9563	88.5137	178.944	
32.4938	-27.1789	-7.88831	71.2375	84.1664	183.135	
30.2107	-25.7955	-10.2326	64.8033	78.74	184.579	
28.0518	-24.6658	-11.7746	57.6362	72.1166	183.244	
25.9968	-23.8564	-12.3038	49.6613	64.2033	179.112	
24.0323	-23.4516	-11.5673	40.6413	54.9674	172.296	
22.1222	-23.5163	-9.3783	30.2831	44.3382	162.915	
20.2615	-24.1325	-5.54968	17.6757	32.4447	151.954	
18.4355	-25.2288	-0.36421	0.050005	19.8543	143.204	
16.6179	-26.6983	5.79581	-43.0012	8.48025	158.386	
14.8024	-28.4194	12.5188	40.098	-11.2126	47.2886	
12.9655	-30.2527	19.4189	12.2312	-23.5276	48.3763	
11.0961	-32.0066	25.9875	1.08076	-36.2206	35.2556	
9.16705	-33.4237	31.6005	-4.35502	-48.189	20.1062	
7.13593	-34.1582	35.4729	-5.82423	-59.0268	5.7422	
4.99735	-33.8264	36.7311	-3.53696	-68.5632	-6.58593	
2.70207	-32.1177	34.6694	2.50527	-76.6779	-15.5762	
0.270196	-29.1089	29.3465	12.524	-83.3015	-20.0613	
-2.21752	-25.2822	21.8135	25.8942	-88.3858	-19.5877	
-4.6432	-21.1174	13.1106	41.8357	-91.7189	-14.2333	
-6.879	-16.9587	4.00214	59.3786	-92.8858	-4.64916	
-8.82805	-12.987	-5.06267	77.0756	-91.4379	7.94503	
-10.3909	-9.43101	-13.5411	93.4318	-87.4977	21.7225	
-11.5186	-6.41535	-21.0637	107.033	-81.7371	34.9506	
-12.2207	-4.1291	-27.1226	117.037	-75.4374	46.0518	
-12.5581	-2.64463	-31.3488	122.824	-69.8838	53.7274	
-12.6346	-2.06522	-33.2837	124.029	-66.2769	56.5762	
-12.5337	-2.45265	-32.6167	120.529	-65.2463	53.5146	
-12.2869	-3.69283	-29.6707	113.051	-66.2236	45.2401	
-11.8796	-5.71377	-24.8214	102.389	-68.3064	33.0399	
-11.3139	-8.34042	-18.5614	89.0846	-70.4201	18.4968	
-10.6274	-11.4689	-11.2585	73.9165	-71.8919	3.22457	
-9.92474	-14.9176	-3.40952	57.6817	-72.4336	-11.0261	
-9.32315	-18.5148	4.58396	41.5908	-72.3075	-22.9864	
-9.0081	-22.0044	12.1183	26.7634	-72.0749	-31.645	
-9.16065	-25.086	18.5435	14.5797	-72.3342	-36.6834	
-9.94122	-27.3924	23.0697	6.56443	-73.4921	-38.2523	
-11.507	-28.5388	24.9177	3.6647	-75.6625	-36.531	
-13.7798	-28.5243	24.1881	5.41196	-78.7686	-32.1253	
-16.6256	-27.5276	21.366	10.8952	-82.7133	-25.3392	
-19.8949	-25.7957	17.0613	19.2736	-87.3662	-16.2822	
-23.4467	-23.5385	11.8204	29.7839	-92.4305	-5.03201	
-27.1213	-20.9646	6.16668	41.8203	-97.5085	8.11211	
-30.764	-18.2379	0.534928	54.7746	-102.14	22.5959	
-34.2213	-15.4976	-4.69696	67.9288	-105.964	37.5601	
-37.339	-12.8585	-9.208	80.3778	-108.853	51.9034	
-39.9676	-10.4832	-12.6093	91.1566	-111.054	64.3969	
-41.9729	-8.4343	-14.7315	99.3831	-112.924	74.1379	
-43.337	-6.72054	-15.628	105.053	-114.814	81.2073	
-44.0499	-5.27978	-15.4962	108.325	-116.847	85.9817	
-44.0954	-4.05342	-14.5217	109.353	-119.031	88.824	
-43.5039	-3.05109	-12.7887	108.361	-121.379	90.1491	
-42.2453	-2.17206	-10.5379	105.42	-123.689	90.2294	
-40.3405	-1.38081	-7.91425	100.693	-125.802	89.4041	
-37.807	-0.616306	-5.09989	94.3551	-127.5	88.0213	
-34.6701	0.192501	-2.29311	86.6598	-128.55	86.5034	
-30.9622	1.1286	0.287197	77.976	-128.741	85.3812	
-26.7419	2.23317	2.47627	68.8191	-127.926	85.1855	
-22.1144	3.46781	4.14737	59.7886	-125.916	86.1545	
-17.2399	4.70299	5.34986	51.542	-122.651	88.3757	
-12.2922	5.84465	6.08629	44.5821	-118.075	91.8347	
-7.45757	6.73524	6.49643	39.2893	-112.182	96.3509	
-2.90971	7.24821	6.67147	35.8442	-104.863	101.663	
1.24889	7.1417	6.89458	34.3371	-96.0363	107.359	
4.97626	6.25305	7.3071	34.6606	-85.4105	113.058	
8.36136	4.3332	8.18382	36.704	-72.7098	118.255	
11.5811	1.15729	9.76597	40.4445	-57.6037	122.364	
14.8667	-3.39635	12.2319	46.2796	-39.9538	124.471	
18.4079	-9.07293	15.4816	56.7826	-20.3912	121.621	
22.2387	-15.5086	19.3241	-24.5292	4.26969	210.364	
26.3043	-22.3098	23.3682	46.5998	22.681	146.814	
30.4295	-29.1074	27.2958	59.025	43.0324	142.55	
34.4686	-35.5771	30.8208	69.1271	61.9123	141.502	
38.2493	-41.4248	33.6478	79.2954	78.5259	141.276	
41.6204	-46.4031	35.5961	89.5656	92.4375	141.401	
44.4431	-50.3615	36.7021	99.3084	103.548	141.685	
46.5922	-53.1895	37.1035	107.636	111.892	141.937	
47.9875	-54.8493	36.9878	113.735	117.592	141.966	
48.7002	-55.6112	36.7006	117.503	121.117	141.753	
48.8315	-55.6459	36.2723	119.136	122.829	141.238	
48.4892	-55.1285	35.7401	118.94	123.043	140.478	
47.7822	-54.2135	35.0991	117.313	122.037	139.598	
46.8197	-53.0508	34.3355	114.702	120.066	138.775	
45.7108	-51.7959	33.4482	111.564	117.394	138.2	
44.5634	-50.6146	32.4588	108.329	114.302	138.054	
43.4837	-49.6824	31.4099	105.382	111.104	138.49	
42.5756	-49.1791	30.3548	103.06	108.141	139.631	
41.9179	-49.2317	29.3347	101.587	105.709	141.518	
41.4963	-49.7642	28.3523	100.867	103.837	143.984	
41.2742	-50.6474	27.394	100.748	102.472	146.817	
41.2162	-51.7548	26.4487	101.092	101.55	149.816	
41.2877	-52.9671	25.5163	101.773	101.002	152.793	
41.4546	-54.1751	24.6131	102.672	100.763	155.571	
41.6831	-55.2623	23.7379	103.685	100.757	157.964	
41.9407	-56.1804	23.0219	104.666	100.973	159.866	
42.1944	-56.8171	22.4693	105.521	101.336	161.099	
42.4119	-57.0901	22.1441	106.133	101.802	161.52	
42.5678	-56.9423	22.0911	106.414	102.334	161.036	
42.6654	-56.4298	22.2998	106.397	102.919	159.753	
42.7148	-55.6323	22.7379	106.143	103.545	157.825	
42.7257	-54.6275	23.3703	105.71	104.2	155.402	
42.7081	-53.4937	24.1641	105.163	104.87	152.638	
42.672	-52.3145	25.0952	104.564	105.542	149.691	
42.6286	-51.1823	26.1556	103.981	106.208	146.73	
42.591	-50.2275	27.409	103.473	106.888	143.963	
42.5687	-49.5123	28.7818	103.143	107.528	141.525	
42.5755	-49.1792	30.3551	103.06	108.141	139.631	
42.6221	-49.318	32.1549	103.288	108.718	138.433	
42.7093	-49.8616	34.1051	103.789	109.243	137.877	
42.8377	-50.7251	36.149	104.488	109.726	137.885	
43.0025	-51.736	38.0584	105.322	110.115	138.285	
43.2028	-52.7694	39.7016	106.201	110.42	138.959	
43.4364	-53.6673	40.8829	107.038	110.645	139.757	
43.7015	-54.2751	41.4149	107.74	110.804	140.536	
43.996	-54.4476	41.1291	108.217	110.917	141.167	
44.3169	-54.0502	39.8779	108.39	110.987	141.527	
44.6596	-52.9712	37.5577	108.194	110.997	141.519	
45.0166	-51.1742	34.1818	107.606	110.907	141.103	
45.3748	-48.8585	30.1082	106.688	110.728	140.434	
45.713	-46.1492	25.5148	105.54	110.404	139.576	
46.0157	-43.2183	20.6709	104.225	109.965	138.642	
46.2636	-40.1524	15.6768	102.825	109.392	137.66	
46.4448	-37.0956	10.7455	101.368	108.757	136.718	
46.5427	-34.1066	5.92619	99.9224	108.054	135.819	
46.5459	-31.2699	1.32321	98.5335	107.321	134.997	
46.4436	-28.6469	-2.99734	97.2604	106.578	134.273	
46.2316	-26.3376	-6.88871	96.1061	105.907	133.708	
45.9077	-24.3769	-10.3085	95.1266	105.314	133.31	
45.4932	-22.7921	-13.1854	94.3155	104.796	133.063	
45.0135	-21.6009	-15.4514	93.6615	104.34	132.943	
44.4917	-20.8212	-17.0346	93.1539	103.931	132.93	
43.9484	-20.4746	-17.8574	92.781	103.555	133.006	
43.4009	-20.5901	-17.8348	92.5292	103.197	133.153	
42.8633	-21.2088	-16.8721	92.381	102.842	133.349	
42.3468	-22.3883	-14.8605	92.3152	102.474	133.571	
41.8604	-24.2069	-11.6713	92.3073	102.076	133.795	
41.412	-26.7661	-7.14986	92.3351	101.63	133.998	
41.0086	-30.1811	-1.12738	92.3403	101.162	134.212	
40.6409	-34.342	6.14806	92.3644	100.635	134.454	
40.3093	-39.1637	14.5161	92.3666	100.122	134.871	
40.016	-44.5081	23.7544	92.3865	99.6134	135.589	
39.7682	-50.2698	33.7335	92.4497	99.1241	136.799	
39.5754	-56.3901	44.435	92.5915	98.6649	138.757	
39.4463	-62.894	56.0172	92.8754	98.2027	141.811	
39.3909	-70.6384	70.3105	93.4509	97.6873	147.158	
39.3862	-75.7156	79.5624	94.0372	96.2677	151.161	
39.5074	-75.9754	79.5624	93.9935	96.5045	151.911	
39.7244	-68.0661	63.619	93.106	97.6172	146.198	
39.9817	-60.9853	49.7121	92.6749	97.9236	142.857	
40.2732	-54.6501	37.5461	92.4643	98.2493	141.347	
40.5687	-48.7107	26.2838	92.3764	98.5763	140.853	
40.8434	-43.2664	15.9966	92.3302	98.9401	141.035	
41.0748	-38.4376	6.81979	92.2991	99.2996	141.585	
41.2507	-34.4272	-0.913159	92.2191	99.6729	142.327	
41.3637	-31.3845	-6.92715	92.1203	99.9899	143.06	
41.4161	-29.4867	-10.8451	92.0285	100.21	143.668	
41.4156	-28.9658	-12.1675	91.9226	100.339	144.112	
41.3616	-29.9678	-10.595	91.8443	100.336	144.335	
41.2551	-32.3448	-6.45565	91.761	100.247	144.396	
41.0907	-35.8536	-0.28052	91.7027	100.07	144.338	
40.8709	-40.2922	7.51015	91.6571	99.8411	144.287	
40.6094	-45.4754	16.5833	91.607	99.6269	144.448	
40.3245	-51.1391	26.5003	91.6265	99.3973	144.978	
40.0456	-57.0516	36.9183	91.7411	99.1857	146.113	
39.8036	-62.8509	47.2513	92.0015	98.9615	147.967	
39.6325	-67.8758	56.3157	92.3878	98.7356	150.357	
39.5643	-70.3247	60.6319	92.7238	98.548	151.93	
39.619	-68.2731	56.4218	92.7912	98.5013	151.045	
39.7764	-63.6168	47.4165	92.8202	98.5437	149.32	
40.0044	-58.1679	37.1267	92.9757	98.6382	148.123	
40.2687	-52.5891	26.7487	93.2617	98.764	147.635	
40.5382	-47.2452	16.8823	93.61	98.9478	147.75	
40.7835	-42.3613	7.86391	93.9859	99.1461	148.218	
40.9849	-38.2075	0.1462	94.2956	99.392	148.887	
41.1284	-34.9696	-5.94367	94.5485	99.6134	149.533	
41.2103	-32.8604	-9.98243	94.7452	99.7726	150.015	
41.2325	-32.1433	-11.4257	94.8338	99.8775	150.273	
41.192	-32.9807	-9.94864	94.8428	99.8823	150.236	
41.0908	-35.2185	-5.88258	94.7463	99.825	149.99	
40.9263	-38.601	0.223293	94.5954	99.6915	149.613	
40.7019	-42.9209	7.93749	94.3899	99.5129	149.263	
40.4316	-47.9924	16.9162	94.122	99.3509	149.176	
40.1351	-53.5458	26.6903	93.8791	99.1687	149.518	
39.8417	-59.3396	36.875	93.6909	98.9994	150.534	
39.5828	-64.9731	46.7823	93.6089	98.8167	152.31	
39.3919	-69.6593	54.9532	93.6087	98.6248	154.547	
39.3031	-71.7067	58.107	93.5127	98.5282	156.025	
39.3348	-69.6194	53.3199	93.1883	98.5205	155.545	
39.468	-65.2162	44.2012	92.8618	98.5147	154.624	
39.6711	-60.0664	33.8191	92.6857	98.4839	154.352	
39.9111	-54.7964	23.3431	92.6705	98.4421	154.853	
40.1561	-49.7288	13.3339	92.7846	98.4029	155.937	
40.3784	-45.113	4.21559	92.9881	98.3804	157.354	
40.5584	-41.1957	-3.57379	93.221	98.4068	158.875	
40.6843	-38.1727	-9.66953	93.5068	98.4463	160.231	
40.7565	-36.305	-13.548	93.7877	98.5419	161.274	
40.7769	-35.8262	-14.7309	94.1003	98.6669	161.816	
40.744	-36.9338	-12.8311	94.4429	98.818	161.767	
40.6559	-39.4462	-8.22942	94.8015	98.9804	161.214	
40.5096	-43.1375	-1.39594	95.1256	99.1648	160.354	
40.3064	-47.7462	7.15453	95.4629	99.3096	159.352	
40.0614	-53.0886	17.0999	95.7756	99.4407	158.517	
39.797	-58.9304	28.0485	96.1233	99.4958	158.113	
39.5447	-65.1087	39.7688	96.5253	99.4658	158.51	
39.3381	-71.4363	51.9896	97.0302	99.2869	160.05	
39.2126	-77.6705	64.3277	97.6461	98.9259	163.02	
39.2008	-81.543	72.3235	98.0733	98.5891	165.646	
39.3237	-76.8579	63.5838	97.3926	99.1536	162.008	
39.5576	-70.2065	51.2672	96.5412	99.6999	158.408	
39.8636	-63.4499	38.9868	95.8003	100.01	156.197	
40.2041	-56.8989	27.2367	95.1754	100.152	155.155	
40.5422	-50.7469	16.2774	94.6343	100.193	154.942	
40.8445	-45.1744	6.35816	94.167	100.148	155.209	
41.0879	-40.4199	-2.12914	93.7333	100.076	155.704	
41.258	-36.6724	-8.84585	93.3827	99.9525	156.153	
41.3563	-34.1883	-13.271	93.0905	99.8346	156.418	
41.3873	-33.1892	-14.92	92.9237	99.7075	156.343	
41.3528	-33.857	-13.4017	92.9049	99.5801	155.861	
41.253	-35.9939	-9.11088	93.0071	99.4525	155.037	
41.0852	-39.371	-2.52965	93.1543	99.3531	154.025	
40.8487	-43.7231	5.81	93.3741	99.231	152.946	
40.5593	-48.8605	15.5693	93.6076	99.1296	152.064	
40.2406	-54.5339	26.3339	93.8976	99.0035	151.606	
39.927	-60.5441	37.8164	94.2515	98.8576	151.892	
39.6549	-66.6062	49.5721	94.7102	98.6279	153.154	
39.466	-72.3594	61.0052	95.2435	98.3665	155.565	
39.3954	-75.5493	67.7105	95.6122	98.1529	157.351	
39.4685	-72.1938	61.7588	95.2629	98.4361	154.82	
39.6617	-66.0925	50.6906	94.6837	98.8423	151.477	
39.9356	-59.5466	38.9851	94.1723	99.1462	149.128	
40.2518	-53.1133	27.612	93.7484	99.3797	147.811	
40.5735	-47.0585	16.9606	93.3795	99.5818	147.27	
40.8659	-41.5801	7.30235	93.0664	99.7332	147.19	
41.1063	-36.9387	-0.931262	92.7591	99.8858	147.37	
41.2778	-33.3096	-7.42407	92.5288	99.9742	147.552	
41.3813	-30.9583	-11.6252	92.3361	100.056	147.656	
41.4176	-30.0917	-13.0657	92.2649	100.084	147.554	
41.3856	-30.8939	-11.3495	92.3414	100.054	147.201	
41.2866	-33.1984	-6.82589	92.5093	99.9953	146.663	
41.1154	-36.7464	-0.0515799	92.7662	99.8831	146.001	
40.875	-41.327	8.53988	93.0731	99.729	145.362	
40.5818	-46.7699	18.6529	93.3809	99.5862	145.002	
40.2582	-52.8329	29.9029	93.7588	99.3831	145.132	
39.9412	-59.4571	42.3042	94.2	99.1799	146.213	
39.6655	-66.6337	55.9928	94.8138	98.8527	148.745	
39.4705	-76.4928	75.4039	95.9478	98.1094	155.416	
39.3562	-78.527	79.5624	96.3655	96.6561	156.102	
39.4601	-78.1962	79.5624	96.2015	97.8746	156.619	
39.6548	-66.7318	57.6542	94.7738	99.0104	147.789	
39.9285	-59.2059	43.9691	94.0492	99.462	144.381	
40.2474	-52.2996	31.6746	93.4891	99.7905	142.509	
40.5741	-45.9286	20.4401	93.0279	100.051	141.569	
40.8778	-40.2458	10.4288	92.6044	100.301	141.227	
41.1313	-35.4032	1.84198	92.2309	100.506	141.167	
41.3217	-31.6229	-4.92397	91.8935	100.688	141.217	
41.4436	-29.087	-9.48619	91.6558	100.805	141.217	
41.5027	-28.0471	-11.2902	91.5197	100.884	141.128	
41.4978	-28.656	-9.99279	91.5476	100.891	140.895	
41.4312	-30.7547	-5.91907	91.6868	100.856	140.56	
41.2962	-34.1002	0.407536	91.9339	100.752	140.149	
41.0922	-38.5069	8.59655	92.2446	100.595	139.772	
40.8297	-43.8279	18.3904	92.5712	100.431	139.645	
40.5243	-49.8692	29.4965	92.9689	100.204	139.974	
40.2039	-56.5991	41.9842	93.4552	99.9254	141.185	
39.9007	-64.3717	56.7211	94.1396	99.549	144.112	
39.6186	-76.0226	79.5624	95.6685	97.8931	152.127	
39.381	-76.0716	79.5624	95.8192	95.4969	149.967	
39.3157	-75.8193	79.5624	95.6961	95.321	149.408	
39.4069	-75.3012	79.5624	95.3398	97.1468	150.298	
39.5812	-65.3517	61.0085	93.8418	98.9725	143.007	
39.7875	-57.2845	46.4881	93.0116	99.2163	138.71	
40.052	-50.3826	34.4333	92.4718	99.3696	136.305	
40.3555	-44.0589	23.5291	92.1196	99.4884	134.832	
40.6865	-38.3604	13.7427	91.8567	99.7064	134.009	
41.0285	-33.3033	5.00699	91.7142	99.9662	133.515	
41.3774	-29.0486	-2.41997	91.648	100.336	133.24	
41.7318	-25.6921	-8.35599	91.7134	100.783	133.045	
42.1036	-23.3404	-12.547	91.8769	101.359	132.923	
42.4954	-21.8302	-15.2318	92.1629	102	132.833	
42.9081	-21.0104	-16.6492	92.5497	102.672	132.78	
43.3386	-20.7604	-17.0078	93.0172	103.339	132.769	
43.7804	-20.9817	-16.4963	93.54	103.962	132.8	
44.2237	-21.5888	-15.2927	94.0861	104.507	132.872	
44.6564	-22.5011	-13.5702	94.6179	104.942	132.983	
45.065	-23.6364	-11.5021	95.0925	105.239	133.128	
45.4353	-24.9073	-9.26538	95.4637	105.373	133.308	
45.753	-26.2183	-7.04399	95.6833	105.323	133.522	
46.0068	-27.4807	-4.99759	95.7144	105.077	133.766	
46.1959	-28.6653	-3.15314	95.5617	104.656	134.021	
46.3243	-29.7806	-1.4627	95.2153	104.123	134.29	
46.3908	-30.7742	0.00647676	94.7451	103.451	134.511	
46.3993	-31.6509	1.29403	94.1506	102.691	134.68	
46.3524	-32.3989	2.40708	93.455	101.869	134.776	
46.2526	-33.0066	3.35332	92.6825	101.006	134.778	
46.1029	-33.4635	4.14124	91.8578	100.127	134.663	
45.9059	-33.7591	4.7796	91.0059	99.2518	134.41	
45.6647	-33.8834	5.27736	90.152	98.4021	133.996	
45.3835	-33.8367	5.64287	89.3194	97.5957	133.417	
45.0725	-33.6591	5.88261	88.524	96.8412	132.743	
44.7435	-33.4018	6.00373	87.779	96.1466	132.061	
44.4079	-33.1168	6.01505	87.0966	95.5219	131.461	
44.0773	-32.857	5.92686	86.488	94.9789	131.03	
43.763	-32.6759	5.75043	85.9643	94.5308	130.86	
43.476	-32.6263	5.49694	85.5362	94.1918	131.038	
43.2273	-32.7602	5.17618	85.2147	93.9764	131.655	
43.0272	-33.127	4.79479	85.0117	93.8987	132.799	
42.8858	-33.7725	4.35424	84.9403	93.971	134.556	
42.8089	-34.7155	3.85133	85.0085	94.1948	136.967	
42.7859	-35.8849	3.28888	85.1972	94.5361	139.89	
42.8028	-37.1914	2.67653	85.4794	94.9526	143.141	
42.8463	-38.5515	2.03203	85.8261	95.4034	146.534	
42.9036	-39.8889	1.38295	86.206	95.8505	149.888	
42.963	-41.1347	0.76703	86.5856	96.2594	153.025	
43.0129	-42.2263	0.231083	86.9296	96.5992	155.766	
43.0428	-43.1058	-0.171494	87.2012	96.8423	157.939	
43.0422	-43.7172	-0.384292	87.3638	96.9625	159.368	
43.0004	-44.0028	-0.35242	87.3808	96.9329	159.881	
42.9114	-43.9202	-0.0453248	87.2303	96.7364	159.362	
42.7889	-43.4995	0.487479	86.943	96.4015	157.928	
42.6515	-42.7859	1.1713	86.5635	95.9671	155.755	
42.5177	-41.8229	1.92887	86.137	95.4731	153.017	
42.4065	-40.6564	2.68503	85.7079	94.9624	149.888	
42.3373	-39.3366	3.37065	85.3192	94.4823	146.542	
42.3317	-37.9398	3.96415	84.9838	94.1128	143.185	
42.4069	-36.4925	4.3398	84.7939	93.8563	139.938	
42.5851	-35.0834	4.49191	84.7602	93.797	137.009	
42.8858	-33.7725	4.35424	84.9403	93.971	134.556	
43.3219	-32.6686	3.99986	85.2962	94.4698	132.779	
43.8538	-31.7815	3.47738	85.8151	95.2036	131.614	
44.4323	-31.1254	2.89117	86.4461	96.0815	130.977	
45.0084	-30.7116	2.34085	87.1417	97.0096	130.785	
45.5336	-30.5492	1.92345	87.8574	97.8926	130.949	
45.9592	-30.6473	1.73535	88.5498	98.6356	131.382	
46.2361	-31.0162	1.8741	89.175	99.146	131.993	
46.3142	-31.6679	2.44	89.6863	99.3338	132.691	
46.1418	-32.6175	3.53764	90.0318	99.1133	133.387	
45.6647	-33.8834	5.27736	90.152	98.4021	133.996	
44.8445	-35.4743	7.73647	89.9938	97.1521	134.455	
43.7183	-37.3843	10.9125	89.5153	95.4903	134.828	
42.3382	-39.5131	14.604	88.7911	93.4633	135.089	
40.7638	-41.8417	18.7736	87.8005	91.2279	135.325	
39.0556	-44.2917	23.2664	86.5991	88.86	135.541	
37.2788	-46.8479	28.0572	85.1814	86.5175	135.831	
35.5006	-49.4271	32.9829	83.6253	84.2677	136.187	
33.791	-51.9749	37.9399	81.9863	82.2163	136.64	
32.2223	-54.4145	42.7792	80.3482	80.4453	137.187	
30.8676	-56.6488	47.3108	78.8134	79.0254	137.798	
29.7844	-58.5546	51.2841	77.4961	77.9749	138.396	
28.962	-60.1074	54.6141	76.4251	77.2518	138.948	
28.3717	-61.2861	57.2139	75.6112	76.7845	139.41	
27.9835	-62.0773	59.012	75.0513	76.5146	139.75	
27.7673	-62.4328	59.865	74.7543	76.3497	139.898	
27.6906	-62.4423	59.9089	74.6655	76.2978	139.937	
27.7217	-62.1893	59.2672	74.7391	76.3411	139.936	
27.83	-61.7199	57.985	74.951	76.415	139.919	
27.982	-61.2518	56.4591	75.1925	76.6043	140.108	
